"Commissariat de police de Montbéliard";"2 Avenue du Maréchal de Lattre de Tassigny 25200 MONTBELIARD";"+33 3 81 91 00 91";"25";"25388";"2 Avenue du Maréchal de Lattre de Tassigny";"25200";"Montbéliard";"2154";"985736.319";"6719232.358";"6.79777675";"47.51160288"
"Commissariat de police de Pontarlier";"16 Rocade Georges Pompidou 25300 PONTARLIER";"+33 3 81 38 51 10";"25";"25462";"16 Rocade Georges Pompidou";"25300";"Pontarlier";"2154";"955244.751";"6649990.064";"6.35396286";"46.90129948"
"Commissariat de police de Montélimar";"Rue Paul Loubet 26200 MONTELIMAR";"+33 4 75 00 70 70";"26";"26198";"Rue Paul Loubet";"26200";"Montélimar";"2154";"838849.806";"6386698.704";"4.7486493";"44.56552959"
"Commissariat de police de Romans-sur-Isère";"Quai Sainte Claire 26100 ROMANS-SUR-ISERE";"+33 4 75 70 22 22";"26";"26281";"Quai Sainte Claire";"26100";"Romans-sur-Isère";"2154";"860989.614";"6440326.595";"5.04484499";"45.04342502"
"Commissariat de police de Valence";"21 Rue Farnerie 26000 VALENCE";"+33 4 75 82 22 22";"26";"26362";"21 Rue Farnerie";"26000";"Valence";"2154";"849310.813";"6427913.001";"4.89278446";"44.93431279"
"Commissariat de police d'Evreux";"13 Rue de la Rochette 27000 EVREUX";"+33 2 32 39 90 00";"27";"27229";"13 Rue de la Rochette";"27000";"Évreux";"2154";"564045.691";"6882362.083";"1.14085585";"49.02674921"
"Commissariat de police d'Evreux - Secteur La Madeleine";"4 Rue Joliot Curie 27000 EVREUX";"+33 2 32 28 37 19";"27";"27229";"4 Rue Joliot Curie";"27000";"Évreux";"2154";"564736.727";"6882433.756";"1.15027918";"49.02753941"
"Commissariat de police de Louviers";"10 Place de la République 27400 LOUVIERS";"+33 2 32 09 42 80";"27";"27375";"10 Place de la République";"27400";"Louviers";"2154";"566461.977";"6903122.782";"1.16729806";"49.21386484"
"Commissariat de police de Val-de-Reuil";"Chaussée du Parc 27100 VAL-DE-REUIL";"+33 2 32 59 72 29";"27";"27701";"Chaussée du Parc";"27100";"Val-de-Reuil";"2154";"569852.001";"6909600.984";"1.21179422";"49.27278637"
"Commissariat de police de Vernon";"4 Avenue Foch 27200 VERNON";"+33 2 32 64 30 00";"27";"27681";"4 Avenue Foch";"27200";"Vernon";"2154";"588674.345";"6889681.41";"1.47562225";"49.09729001"
"Commissariat de police de Chartres";"57 Rue du Docteur Maunoury 28000 CHARTRES";"+33 2 37 24 75 39";"28";"28085";"57 Rue du Docteur Maunoury";"28000";"Chartres";"2154";"587545.275";"6816193.908";"1.47953943";"48.43627982"
"Commissariat de police de Dreux";"Place d'Evesham 28100 DREUX";"+33 2 37 65 84 10";"28";"28134";"Place d'Evesham";"28100";"Dreux";"2154";"579520.661";"6849521.736";"1.36172359";"48.73456973"
"Commissariat de police de Brest";"15 Rue Colbert 29200 BREST";"+33 2 98 43 77 77";"29";"29019";"15 Rue Colbert";"29200";"Brest";"2154";"146552.806";"6836101.309";"-4.48697218";"48.3888896"
"Commissariat de police de Brest - Secteur Bellevue";"Place Napoléon III 29200 BREST";"+33 2 98 03 12 43";"29";"29019";"Place Napoléon III";"29200";"Brest";"2154";"145181.979";"6837969.007";"-4.50780026";"48.40444768"
"Commissariat de police de Brest - Secteur Centre";"9 Place Maurice Gillet 29200 BREST";"+33 2 98 80 68 68";"29";"29019";"9 Place Maurice Gillet";"29200";"Brest";"2154";"147153.529";"6836766.354";"-4.47974387";"48.39535736"
"Commissariat de police de Brest - Secteur Lambezellec";"4 Rue Pierre Corre 29200 BREST";"+33 2 98 03 27 50";"29";"29019";"4 Rue Pierre Corre";"29200";"Brest";"2154";"146441.385";"6838928.238";"-4.49208807";"48.41411309"
"Commissariat de police de Brest - Secteur Recouvrance";"196 Rue Anatole France 29200 BREST";"+33 2 98 30 21 70";"29";"29019";"196 Rue Anatole France";"29200";"Brest";"2154";"144341.719";"6835637.222";"-4.51610773";"48.3828462"
"Commissariat de police de Concarneau";"1 Avenue de la gare 29900 CONCARNEAU";"+33 2 98 50 15 00";"29";"29039";"1 Avenue de la gare";"29900";"Concarneau";"2154";"183443.76";"6775321.318";"-3.9187258";"47.87448186"
"Commissariat de police de Morlaix";"17 Place Charles de Gaulle 29600 MORLAIX";"+33 2 98 88 96 00";"29";"29151";"17 Place Charles de Gaulle";"29600";"Morlaix";"2154";"196701.739";"6853012.51";"-3.8318445";"48.58124805"
"Commissariat de police de Morlaix - Secteur Saint-Martin-des-Champs";"Place de la barrière 29600 SAINT-MARTIN-DES-CHAMPS";"+33 2 98 63 88 88";"29";"29254";"Place de la barrière";"29600";"Saint-Martin-des-Champs";"2154";"195707.167";"6852385.835";"-3.84454198";"48.5748582"
"Commissariat de police de Quimper";"3 Rue Théodore le Hars 29000 QUIMPER";"+33 2 98 65 60 00";"29";"29232";"3 Rue Théodore le Hars";"29000";"Quimper";"2154";"171156.43";"6789803.498";"-4.09982246";"47.99449781"
"Commissariat de police de Quimper - Secteur Ergué-Armel";"1 bis Place Charles de Gaulle 29000 QUIMPER";"+33 2 98 52 17 41";"29";"29232";"1 bis Place Charles de Gaulle";"29000";"Quimper";"2154";"171382.609";"6790848.317";"-4.09805981";"48.00404503"
"Commissariat de police de Quimper - Secteur Ergué-Gabéric";"Lenhesq 29500 ERGUE-GABERIC";"+33 2 98 66 74 00";"29";"29051";"Lenhesq";"29500";"Ergué-Gabéric";"2154";"176079.875";"6790397.399";"-4.03478355";"48.00378125"
"Commissariat de police de Quimper - Secteur Kerfeunteun";"20 Rue de Belle Ile en mer 29000 QUIMPER";"+33 2 98 98 00 30";"29";"29232";"20 Rue de Belle Ile en mer";"29000";"Quimper";"2154";"172250.136";"6788842.426";"-4.08406357";"47.98676663"
"Commissariat de police de Quimper - Secteur Penhars";"28 Rue Paul Borossi 29000 QUIMPER";"+33 2 98 64 64 30";"29";"29232";"28 Rue Paul Borossi";"29000";"Quimper";"2154";"168906.467";"6789224.225";"-4.12916485";"47.98748414"
"Commissariat de police d'Ajaccio";"5 Rue du Général Fiorella 20000 AJACCIO";"+33 4 95 11 17 11";"2A";"2A004";"5 Rue du Général Fiorella";"20000";"Ajaccio";"2154";"1176476.582";"6108237.688";"8.73627781";"41.91900562"
"Commissariat de police de Bastia";"10 bis Rue Luce de Casabianca 20200 BASTIA";"+33 4 95 55 22 22";"2B";"2B033";"10 bis Rue Luce de Casabianca";"20200";"Bastia";"2154";"1228790.619";"6199921.056";"9.45346932";"42.70430474"
"Commissariat de police d'Alès ";"1 Rue Saint Sébastien 30100 ALES";"+33 4 66 78 14 22";"30";"30007";"1 Rue Saint Sébastien";"30100";"Alès";"2154";"786233.41";"6337032.401";"4.07758081";"44.12700087"
"Commissariat de police de Bagnols-sur-Cèze";"Rue Gentil 30200 BAGNOLS-SUR-CEZE";"+33 4 66 90 63 90";"30";"30028";"Rue Gentil";"30200";"Bagnols-sur-Cèze";"2154";"829376.504";"6341714.136";"4.6177738";"44.16250632"
"Commissariat de police de Nîmes";"245 Avenue Pierre Gamel 30000 NIMES";"+33 4 66 27 30 00";"30";"30189";"245 Avenue Pierre Gamel";"30000";"Nîmes";"2154";"809521.969";"6303968.887";"4.36142219";"43.82623479"
"Commissariat de police de Nîmes - Secteur Est";"329 Avenue Bir Hakeim 30000 NIMES";"+33 4 66 26 67 59";"30";"30189";"329 Avenue Bir Hakeim";"30000";"Nîmes";"2154";"811438.191";"6305795.341";"4.38563548";"43.84236866"
"Commissariat de police de Nîmes - Secteur Ouest";"4 Promenade Newton 30000 NIMES";"+33 4 66 64 28 27";"30";"30189";"4 Promenade Newton";"30000";"Nîmes";"2154";"806870.933";"6304261.833";"4.32853582";"43.82927696"
"Commissariat de police de Villeneuve-lès-Avignon";"Résidence bout de la ville 30400 VILLENEUVE-LES-AVIGNON";"+33 4 90 15 12 00";"30";"30351";"Résidence bout de la ville";"30400";"Villeneuve-lès-Avignon";"2154";"844014.203";"6320365.252";"4.79468282";"43.96755962"
"Commissariat de police de Blagnac";"36 Avenue de Cornebarrieu 31700 BLAGNAC";"+33 5 62 12 52 40";"31";"31069";"36 Avenue de Cornebarrieu";"31700";"Blagnac";"2154";"569640.368";"6283404.325";"1.38484823";"43.63768474"
"Commissariat de police de Colomiers";"2 Passage de l'Hôtel de ville 31770 COLOMIERS";"+33 5 34 36 12 66";"31";"31149";"2 Passage de l'Hôtel de ville";"31770";"Colomiers";"2154";"565576.581";"6280504.037";"1.33527022";"43.61083484"
"Commissariat de police de Saint-Gaudens";"2 Place du Capitaine Gesse 31800 SAINT-GAUDENS";"+33 5 61 94 87 00";"31";"31483";"2 Place du Capitaine Gesse";"31800";"Saint-Gaudens";"2154";"514443.056";"6226071.669";"0.72177055";"43.10982354"
"Commissariat de police de Toulouse";"23 Boulevard de l'Embouchure 31000 TOULOUSE";"+33 5 61 12 77 77";"31";"31555";"23 Boulevard de l'Embouchure";"31000";"Toulouse";"2154";"573517.058";"6280826.866";"1.43350095";"43.61520068"
"Commissariat de police de Toulouse - Secteur Bagatelle";"125 Boulevard Henri Desbals 31000 TOULOUSE";"+33 5 61 43 12 40";"31";"31555";"125 Boulevard Henri Desbals";"31000";"Toulouse";"2154";"571721.059";"6276955.231";"1.41222741";"43.58004938"
"Commissariat de police de Toulouse - Secteur Centre";"17 Rue du rempart Saint Etienne 31000 TOULOUSE";"+33 5 61 12 81 97";"31";"31555";"17 Rue du rempart Saint Etienne";"31000";"Toulouse";"2154";"574875.799";"6279293.053";"1.45069738";"43.60164378"
"Commissariat de police de Toulouse - Secteur Jolimont";"16 Avenue Camille Flammarion 31000 TOULOUSE";"+33 5 62 12 25 30";"31";"31555";"16 Avenue Camille Flammarion";"31000";"Toulouse";"2154";"575858.447";"6280317.642";"1.46261458";"43.61103374"
"Commissariat de police de Toulouse - Secteur Mirail";"62 Allée de Bellefontaine 31000 TOULOUSE";"+33 5 34 62 70 10";"31";"31555";"62 Allée de Bellefontaine";"31000";"Toulouse";"2154";"570703.758";"6275401.74";"1.40002876";"43.56588999"
"Commissariat de police de Toulouse - Secteur Nord";"104 Avenue de Fronton 31000 TOULOUSE";"+33 5 34 42 23 20";"31";"31555";"104 Avenue de Fronton";"31000";"Toulouse";"2154";"573548.103";"6282901.514";"1.43337563";"43.63386979"
"Commissariat de police de Toulouse - Secteur Ormeau";"3 Rue Raymond Corraze 31000 TOULOUSE";"+33 5 61 20 10 02";"31";"31555";"3 Rue Raymond Corraze";"31000";"Toulouse";"2154";"577500.299";"6276752.482";"1.48379014";"43.57924745"
"Commissariat de police de Toulouse - Secteur Ouest";"46 Allée Charles de Fitte 31000 TOULOUSE";"+33 5 61 77 07 77";"31";"31555";"46 Allée Charles de Fitte";"31000";"Toulouse";"2154";"573324.693";"6278817.842";"1.43161328";"43.59709334"
"Commissariat de police de Toulouse - Secteur Sud";"30 Route de Narbonne 31000 TOULOUSE";"+33 5 34 31 81 40";"31";"31555";"30 Route de Narbonne";"31000";"Toulouse";"2154";"575126.745";"6275861.642";"1.45463525";"43.57081965"
"Commissariat de police de Tournefeuille";"15 Boulevard Vincent Auriol 31170 TOURNEFEUILLE";"+33 5 61 31 77 00";"31";"31557";"15 Boulevard Vincent Auriol";"31170";"Tournefeuille";"2154";"566446.454";"6277727.472";"1.34675958";"43.58602228"
"Commissariat de police d'Auch";"1 Rue du Préfet Claude Erignac 32000 AUCH";"+33 5 62 61 54 54";"32";"32013";"1 Rue du Préfet Claude Erignac";"32000";"Auch";"2154";"505226.324";"6286032.953";"0.58617975";"43.64654439"
"Commissariat de police d'Arcachon";"1 Place de Verdun 33120 ARCACHON";"+33 5 57 72 29 30";"33";"33009";"1 Place de Verdun";"33120";"Arcachon";"2154";"370271.0";"6404153.585";"-1.16096688";"44.65828083"
"Commissariat de police d'Eysines";"30 Avenue de Picot 33320 EYSINES";"+33 5 57 93 09 30";"33";"33162";"30 Avenue de Picot";"33320";"Eysines";"2154";"412057.738";"6427098.345";"-0.64781324";"44.88319792"
"Commissariat de police de Bordeaux";"23 Rue François de Sourdis 33000 BORDEAUX";"+33 5 57 85 77 77";"33";"33063";"23 Rue François de Sourdis";"33000";"Bordeaux";"2154";"416468.753";"6421542.114";"-0.58881265";"44.83504484"
"Commissariat de police de Bègles";"49 Avenue du Maréchal de Lattre de Tassigny 33130 BEGLES";"+33 5 57 35 65 70";"33";"33039";"49 Avenue du Maréchal de Lattre de Tassigny";"33130";"Bègles";"2154";"419935.449";"6418090.529";"-0.54303303";"44.80541006"
"Commissariat de police de Cenon";"135 Avenue Cassagne 33150 CENON";"+33 5 56 38 52 52";"33";"33119";"135 Avenue Cassagne";"33150";"Cenon";"2154";"422225.742";"6423234.956";"-0.51699429";"44.852602"
"Commissariat de police de Le Bouscat";"226 Avenue de Tivoli 33110 LE-BOUSCAT";"+33 5 57 22 52 30";"33";"33069";"226 Avenue de Tivoli";"33110";"Le-Bouscat";"2154";"416093.738";"6425031.286";"-0.59556251";"44.866273"
"Commissariat de police de Mérignac";"14 Place Charles de Gaulle 33700 MERIGNAC";"+33 5 56 47 11 54";"33";"33281";"14 Place Charles de Gaulle";"33700";"Mérignac";"2154";"411934.597";"6422518.088";"-0.64669318";"44.84195295"
"Commissariat de police de Pessac";"49 bis Avenue du Général Leclerc 33600 PESSAC";"+33 5 57 26 38 70";"33";"33318";"49 bis Avenue du Général Leclerc";"33600";"Pessac";"2154";"409920.05";"6417338.984";"-0.66911492";"44.79453431"
"Commissariat de police de Talence";"35 Rue des Charmilles 33400 TALENCE";"+33 5 57 35 77 22";"33";"33522";"35 Rue des Charmilles";"33400";"Talence";"2154";"416172.528";"6419437.435";"-0.59134617";"44.81599422"
"Commissariat de police d'Agde";"Avenue du Général de Gaulle 34300 AGDE";"+33 4 67 01 02 00";"34";"34003";"Avenue du Général de Gaulle";"34300";"Agde";"2154";"738532.167";"6246031.38";"3.47468915";"43.3123999"
"Commissariat de police de Béziers";"Place du Général de Gaulle 34500 BEZIERS";"+33 4 67 49 54 00";"34";"34032";"Place du Général de Gaulle";"34500";"Béziers";"2154";"717675.095";"6249625.95";"3.21786896";"43.34555871"
"Commissariat de police de Béziers - Secteur La Devèze";"8 Place William Webb 34500 BEZIERS";"+33 4 67 76 16 05";"34";"34032";"8 Place William Webb";"34500";"Béziers";"2154";"717531.918";"6249477.836";"3.21609913";"43.34422982"
"Commissariat de police de Frontignan";"1 Avenue Frédéric Mistral 34110 FRONTIGNAN";"+33 4 67 18 49 30";"34";"34108";"1 Avenue Frédéric Mistral";"34110";"Frontignan";"2154";"761037.548";"6261152.473";"3.75370389";"43.44685367"
"Commissariat de police de Lattes";"1 Avenue de l'Agau 34970 LATTES";"+33 4 99 13 67 00";"34";"34129";"1 Avenue de l'Agau";"34970";"Lattes";"2154";"773227.794";"6275081.204";"3.90619317";"43.57101171"
"Commissariat de police de Montpellier";"206 Rue du comte de Melgueil 34000 MONTPELLIER";"+33 4 99 13 50 00";"34";"34172";"206 Rue du comte de Melgueil";"34000";"Montpellier";"2154";"772056.5";"6278702.576";"3.89220601";"43.60371312"
"Commissariat de police de Montpellier - Secteur Centre";"1 Allée Jules Milhaud 34000 MONTPELLIER";"+33 4 99 74 26 74";"34";"34172";"1 Allée Jules Milhaud";"34000";"Montpellier";"2154";"769435.39";"6279542.626";"3.8598672";"43.6115328"
"Commissariat de police de Montpellier - Secteur Nord";"Quartier Mosson - Le grand Mail 34000 MONTPELLIER";"+33 4 67 40 71 90";"34";"34172";"Quartier Mosson - Le grand Mail";"34000";"Montpellier";"2154";"765921.665";"6280874.662";"3.81652803";"43.62385305"
"Commissariat de police de Sète";"50 Quai de Bosc 34200 SETE";"+33 4 67 46 80 22";"34";"34301";"50 Quai de Bosc";"34200";"Sète";"2154";"756289.446";"6256901.806";"3.69461482";"43.40900576"
"Commissariat de police de Fougères";"6 Place de la République 35300 FOUGERES";"+33 2 99 94 17 17";"35";"35115";"6 Place de la République";"35300";"Fougères";"2154";"389268.939";"6813788.881";"-1.19611995";"48.3500875"
"Commissariat de police de Rennes";"22 Boulevard de la Tour d'Auvergne 35000 RENNES";"+33 2 99 65 00 22";"35";"35238";"22 Boulevard de la Tour d'Auvergne";"35000";"Rennes";"2154";"351526.581";"6788745.783";"-1.68461849";"48.1060247"
"Commissariat de police de Saint Malo";"22 Rue du Calvaire 35400 SAINT-MALO";"+33 2 99 20 69 40";"35";"35288";"22 Rue du Calvaire";"35400";"Saint-Malo";"2154";"331417.286";"6851020.746";"-2.00727385";"48.65414493"
"Commissariat de police de Chateauroux";"Boulevard George Sand 36000 CHATEAUROUX";"+33 2 54 08 50 17";"36";"36044";"Boulevard George Sand";"36000";"Châteauroux";"2154";"599928.33";"6634922.173";"1.68766228";"46.80695903"
"Commissariat de police de Joué-lès-Tours";"Place du Général Leclerc 37300 JOUE-LES-TOURS";"+33 2 47 73 66 90";"37";"37122";"Place du Général Leclerc";"37300";"Joué-lès-Tours";"2154";"523542.561";"6697204.407";"0.66222046";"47.3516615"
"Commissariat de police de Tours";"70 Rue Marceau 37000 TOURS";"+33 2 47 33 80 69";"37";"37261";"70 Rue Marceau";"37000";"Tours";"2154";"525467.578";"6701583.642";"0.68600947";"47.39157718"
"Commissariat de police d'Échirolles";"38 Avenue du 8 mai 1945 38130 ECHIROLLES";"+33 4 76 09 06 07";"38";"38151";"38 Avenue du 8 mai 1945";"38130";"Échirolles";"2154";"913525.837";"6453520.951";"5.71744963";"45.14791118"
"Commissariat de police de Bourgoin Jallieu";"5 Avenue Henri Barbusse 38300 BOURGOIN-JALLIEU";"+33 4 74 43 97 17";"38";"38053";"5 Avenue Henri Barbusse";"38300";"Bourgoin-Jallieu";"2154";"876694.788";"6502464.101";"5.26687597";"45.59886637"
"Commissariat de police de Fontaine";"81 Mail Marcel Cachin 38600 FONTAINE";"+33 4 76 26 23 17";"38";"38169";"81 Mail Marcel Cachin";"38600";"Fontaine";"2154";"911000.032";"6458468.972";"5.68747216";"45.19321594"
"Commissariat de police de Grenoble";"36 Boulevard Leclerc 38000 GRENOBLE";"+33 4 76 60 40 40";"38";"38185";"36 Boulevard Leclerc";"38000";"Grenoble";"2154";"914855.001";"6458578.392";"5.73658157";"45.19300867"
"Commissariat de police de Grenoble - Secteur la Bruyère";"77 Avenue de la Bruyère 38000 GRENOBLE";"+33 4 76 09 46 97";"38";"38185";"77 Avenue de la Bruyère";"38000";"Grenoble";"2154";"914484.656";"6455625.225";"5.7305681";"45.16654924"
"Commissariat de police de Saint-Martin-d'Hères";"107 Avenue Benoît Frachon 38400 SAINT-MARTIN-D'HERES";"+33 4 76 54 62 36";"38";"38421";"107 Avenue Benoît Frachon";"38400";"Saint-Martin-d'Hères";"2154";"916292.425";"6457442.885";"5.75437077";"45.18234063"
"Commissariat de police de Vienne";"6 Place Pierre Sémard 38200 VIENNE";"+33 4 74 78 06 78";"38";"38544";"6 Place Pierre Sémard";"38200";"Vienne";"2154";"846292.577";"6493051.851";"4.87413239";"45.52131809"
"Commissariat de police de Voiron";"114 Cours Becquart Castelbon 38500 VOIRON";"+33 4 76 65 93 93";"38";"38563";"114 Cours Becquart Castelbon";"38500";"Voiron";"2154";"902791.658";"6476781.537";"5.59064944";"45.36048617"
"Commissariat de police de Dôle";"2 Rue du 21 Janvier 39100 DOLE";"+33 3 84 79 63 10";"39";"39198";"2 Rue du 21 Janvier";"39100";"Dole";"2154";"889288.812";"6669048.916";"5.49587841";"47.09477044"
"Commissariat de police de Lons le Saunier";"6 Avenue du 44ème régiment d'infanterie 39000 LONS-LE-SAUNIER";"+33 3 84 35 17 10";"39";"39300";"6 Avenue du 44ème régiment d'infanterie";"39000";"Lons-le-Saunier";"2154";"895594.127";"6622205.199";"5.55895022";"46.67140324"
"Commissariat de police de Dax";"5 Rue des fusillés 40100 DAX";"+33 5 58 56 58 58";"40";"40088";"5 Rue des fusillés";"40100";"Dax";"2154";"373544.184";"6298518.53";"-1.05140063";"43.71030616"
"Commissariat de police de Mont de Marsan";"22 Place Joseph Pancaut 40000 MONT-DE-MARSAN";"+33 5 58 05 52 52";"40";"40192";"22 Place Joseph Pancaut";"40000";"Mont-de-Marsan";"2154";"418601.448";"6316259.888";"-0.5027786";"43.8891634"
"Commissariat de police de Blois";"42 Quai Saint Jean 41000 BLOIS";"+33 2 54 55 17 78";"41";"41018";"42 Quai Saint Jean";"41000";"Blois";"2154";"575389.597";"6722373.333";"1.34186706";"47.58996244"
"Commissariat de police de Blois - Secteur Nord";"133 Rue Michel Begon 41000 BLOIS";"+33 2 54 43 15 58";"41";"41018";"133 Rue Michel Begon";"41000";"Blois";"2154";"572929.591";"6722996.372";"1.30896529";"47.59509971"
"Commissariat de police de Vendôme";"27 bis Faubourg Chartrain 41100 VENDOME";"+33 2 54 73 41 40";"41";"41269";"27 bis Faubourg Chartrain";"41100";"Vendôme";"2154";"555380.979";"6745689.446";"1.06813101";"47.79567665"
"Commissariat de police de Vineuil";"15 Rue des ecoles 41350 VINEUIL";"+33 2 54 43 04 91";"41";"41295";"15 Rue des ecoles";"41350";"Vineuil";"2154";"577921.459";"6721854.926";"1.37568965";"47.5857708"
"Commissariat de police de Roanne";"5 Rue Raoul Follereau 42300 ROANNE";"+33 4 77 44 43 00";"42";"42187";"5 Rue Raoul Follereau";"42300";"Roanne";"2154";"783161.05";"6548602.643";"4.07519007";"46.03208091"
"Commissariat de police de Saint Etienne";"99 bis Cours Fauriel 42000 SAINT-ETIENNE";"+33 4 77 43 28 28";"42";"42218";"99 bis Cours Fauriel";"42000";"Saint-Étienne";"2154";"810162.377";"6481433.351";"4.40873315";"45.42348243"
"Commissariat de police de l'Ondaine ";"15 Avenue de la gare 42700 FIRMINY";"+33 4 77 40 15 40";"42";"42095";"15 Avenue de la gare";"42700";"Firminy";"2154";"800683.839";"6477652.705";"4.28675833";"45.39090106"
"Commissariat de police du Gier";"60 Rue Claude Drivon 42800 RIVE-DE-GIER";"+33 4 77 75 22 70";"42";"42186";"60 Rue Claude Drivon";"42800";"Rive-de-Gier";"2154";"825670.267";"6493080.0";"4.61002963";"45.52566806"
"Commissariat de police du Puy en Velay ";"1 Rue de la passerelle 43000 LE-PUY-EN-VELAY";"+33 4 71 04 04 22";"43";"43157";"1 Rue de la passerelle";"43000";"Le-Puy-en-Velay";"2154";"769818.422";"6438224.358";"3.88667515";"45.03973709"
"Commissariat de police de Nantes";"Place Waldeck Rousseau 44000 NANTES";"+33 2 53 46 70 00";"44";"44109";"Place Waldeck Rousseau";"44000";"Nantes";"2154";"355773.139";"6690732.005";"-1.55179122";"47.22756906"
"Commissariat de police de Orvault";"38 Avenue Alexandre Goupil 44700 ORVAULT";"+33 2 40 67 12 60";"44";"44114";"38 Avenue Alexandre Goupil";"44700";"Orvault";"2154";"352512.32";"6693811.001";"-1.59718061";"47.25354187"
"Commissariat de police de Rezé";"8 Allée de Touraine 44400 REZE";"+33 2 51 11 23 00";"44";"44143";"8 Allée de Touraine";"44400";"Rezé";"2154";"355190.163";"6686118.14";"-1.55596669";"47.18579821"
"Commissariat de police de Saint Nazaire";"59 Rue du Général de Gaulle 44600 SAINT-NAZAIRE";"+33 2 51 76 17 00";"44";"44184";"59 Rue du Général de Gaulle";"44600";"Saint-Nazaire";"2154";"305929.391";"6699052.676";"-2.21635178";"47.27459656"
"Commissariat de police de Saint-Herblain";"118 Boulevard François Mitterand 44800 SAINT-HERBLAIN";"+33 2 40 85 43 00";"44";"44162";"118 Boulevard François Mitterand";"44800";"Saint-Herblain";"2154";"348478.335";"6689828.437";"-1.64732936";"47.21562505"
"Commissariat de police de la Baule-Escoublac";"Place Rhin et Danube 44500 LA-BAULE-ESCOUBLAC";"+33 2 51 73 75 00";"44";"44055";"Place Rhin et Danube";"44500";"La-Baule-Escoublac";"2154";"293013.481";"6701431.261";"-2.38894462";"47.28815897"
"Commissariat de police d'Olivet";"754 Rue du Couasnon 45160 OLIVET";"+33 2 38 66 50 58";"45";"45232";"754 Rue du Couasnon";"45160";"Olivet";"2154";"617924.35";"6753453.881";"1.90201551";"47.87634345"
"Commissariat de police d'Orléans ";"63 Rue du faubourg Saint-Jean 45000 ORLEANS";"+33 2 38 24 30 00";"45";"45234";"63 Rue du faubourg Saint-Jean";"45000";"Orléans";"2154";"617001.172";"6756830.731";"1.88903158";"47.90661492"
"Commissariat de police d'Orléans - Secteur de l'Argonne";"4 Rue François Couperin 45000 ORLEANS";"+33 2 38 86 40 23";"45";"45234";"4 Rue François Couperin";"45000";"Orléans";"2154";"619992.607";"6757456.751";"1.92895433";"47.91262028"
"Commissariat de police d'Orléans La Source";"1 Place Choiseul 45000 ORLEANS";"+33 2 38 69 70 75";"45";"45234";"1 Place Choiseul";"45000";"Orléans";"2154";"620279.086";"6749034.145";"1.93431054";"47.83686037"
"Commissariat de police de Fleury-les-Aubrais";"1 Rue du Colonel Fabien 45400 FLEURY-LES-AUBRAIS";"+33 2 38 73 92 92";"45";"45147";"1 Rue du Colonel Fabien";"45400";"Fleury-les-Aubrais";"2154";"618814.449";"6760095.932";"1.91269803";"47.93622454"
"Commissariat de police de Montargis";"27 Rue du port 45200 MONTARGIS";"+33 2 38 28 38 28";"45";"45208";"27 Rue du port";"45200";"Montargis";"2154";"679781.228";"6766914.221";"2.7288844";"48.00230215"
"Commissariat de police de Saint-Jean de Braye";"4 Allée Jacques Monod 45800 SAINT-JEAN-DE-BRAYE";"+33 2 38 86 34 20";"45";"45284";"4 Allée Jacques Monod";"45800";"Saint-Jean-de-Braye";"2154";"623024.067";"6757495.157";"1.96952457";"47.91332892"
"Commissariat de police de Saint-Jean de la Ruelle";"47 Rue des dix arpents 45140 SAINT-JEAN-DE-LA-RUELLE";"+33 2 38 70 07 93";"45";"45285";"47 Rue des dix arpents";"45140";"Saint-Jean-de-la-Ruelle";"2154";"615764.631";"6756976.269";"1.87245446";"47.90776685"
"Commissariat de police de Cahors";"Rue Mendes France 46000 CAHORS";"+33 5 65 23 17 17";"46";"46042";"Rue Mendes France";"46000";"Cahors";"2154";"575797.5";"6373710.116";"1.43899852";"44.45139263"
"Commissariat de police d'Agen ";"2 Rue Palissy 47000 AGEN";"+33 5 53 68 17 00";"47";"47001";"2 Rue Palissy";"47000";"Agen";"2154";"509185.594";"6347462.464";"0.61220257";"44.20020527"
"Commissariat de police de Villeneuve-sur-Lot";"Boulevard de la République 47300 VILLENEUVE-SUR-LOT";"+33 5 53 49 62 70";"47";"47323";"Boulevard de la République";"47300";"Villeneuve-sur-Lot";"2154";"517368.177";"6370420.248";"0.70619527";"44.40894872"
"Commissariat de police de Mende ";"4 Rue des ecoles 48000 MENDE";"+33 4 66 65 63 63";"48";"48095";"4 Rue des ecoles";"48000";"Mende";"2154";"739708.772";"6379689.678";"3.49960159";"44.51514234"
"Commissariat de police d'Angers ";"15 Bis Rue du petit Thouars 49000 ANGERS";"+33 2 41 57 52 00";"49";"49007";"15 Bis Rue du petit Thouars";"49000";"Angers";"2154";"432461.273";"6713012.731";"-0.55253004";"47.46329793"
"Commissariat de police d'Angers - Secteur Monplaisir";"1 a Rue André Maurois 49000 ANGERS";"+33 2 41 95 73 50";"49";"49007";"1 a Rue André Maurois";"49000";"Angers";"2154";"431597.477";"6711384.407";"-0.56300949";"47.44830476"
"Commissariat de police d'Angers - Secteur Raspail";"2 Rue de l'abbaye 49000 ANGERS";"+33 2 41 36 63 00";"49";"49007";"2 Rue de l'abbaye";"49000";"Angers";"2154";"430998.59";"6714245.552";"-0.5726661";"47.47379031"
"Commissariat de police d'Angers - Secteur Roseraie";"9 Rue de Normandie 49000 ANGERS";"+33 2 41 44 74 40";"49";"49007";"9 Rue de Normandie";"49000";"Angers";"2154";"434600.1";"6715579.529";"-0.52568817";"47.48724292"
